x,y,z
94,20,-0.5269188344204706
82,37,0.23196659618683624
43,13,-1.220052672059237
78,42,0.5010760774429253
50,28,0.09916868624592004
20,74,-2.090803656588909
71,88,-1.3663883465015771
7,9,-2.667651793740173
24,69,-1.0462690139849138
77,28,-0.9029440184894053
71,17,-1.2136578649907426
29,74,-1.3497765869063176
49,59,-0.25249312505895793
100,12,0.15488334228099376
5,52,-1.5508492775701797
16,82,-1.6211682686535926
16,17,-3.185093266374736
88,58,-0.6726013646820334
52,49,0.14544740088192976
63,85,-0.9259150886664793
26,13,-1.9465706037262531
19,36,-2.6787767792697896
36,79,-0.20178629135302206
57,97,-1.316004550858482
62,99,-2.0319561220147566
32,30,-1.5757316516782127
39,59,-0.7739126468505384
29,90,-0.6553952809899637
99,32,-0.8860565374867302
44,6,-1.2735338558946532
43,58,-0.4820590533560274
85,39,0.12326499460255419
70,54,-0.5382294961151519
91,79,-1.2464808556354332
72,73,0.20778780569787147
26,14,-2.4580991097546567
74,27,-0.7739690758548479
95,81,-2.3150270973317335
57,64,0.34731861284195953
91,89,-2.1997665159160587
16,15,-2.564421122372714
43,64,-0.6347765757220573
51,23,0.4066901687172938
48,15,-1.1397064770425684
44,62,-0.3375817148570288
89,87,-1.9582492016829773
75,44,-0.06948534911180046
28,60,-0.3655933938730337
40,15,-1.1841457121102106
93,11,1.2746965931242922
15,63,-2.7952266213186703
88,29,-0.40793357798191976
2,23,-2.2775173324447886
46,96,-0.9119851591720876
65,3,-0.5714783748517507
88,37,-0.3456808488918332
65,95,-1.0135139503561317
41,7,-1.5739434635238856
25,80,-1.3065106338403525
21,27,-2.1005753879725373
91,12,0.4870276978339822
32,81,0.13047713263499477
65,83,-0.5761407304917274
72,27,-1.3943139341539061
31,80,0.31123759076427004
34,77,-0.03242777946869762
75,52,-0.7807575810548173
83,57,-0.880415652297096
53,54,-0.8148148182047751
5,48,-1.5040078771369867
63,37,0.15278540656075013
52,88,-0.1431073326863438
52,80,0.4643328734971055
88,59,-1.254925725958255
82,40,1.1129817700461202
88,97,-1.5727774149113833
16,39,-2.6609521930099045
50,30,-0.3202615292026478
94,10,1.4029550935590847
32,38,-1.492479982349633
44,24,-1.4546768979410618
49,69,0.13477186355443138
80,28,-0.15208255719517422
44,97,0.47480347384122457
9,72,-1.2274287352297344
62,83,-0.7251379082070937
55,87,-0.737476529193405
73,88,-2.043511254953423
74,77,-1.0087674557508133
41,10,-1.390475761329223
80,70,-1.3976377548240235
84,91,-2.396304956934798
19,41,-1.7729355060393734
74,95,-2.3822226871120615
53,77,-0.17306957650998717
77,71,-0.3224937253567506
26,80,-0.7223428222156705
60,29,0.14760875654841488
87,66,-1.1910124185156432
49,26,-0.006363651805769775
58,7,-0.45126050089675734
83,34,-0.8107733426464101
98,71,-1.7423371803716685
19,33,-2.2548963950491285
69,37,0.2494910470744804
77,16,-0.36492780951350395
17,5,-3.0685390133065176
12,3,-3.0651537750919022
36,10,-2.9826168133554245
60,92,-1.2991112901813515
87,26,0.038394539986786325
42,88,-0.004632323029293065
95,68,-2.1434391404452695
26,73,-1.3424227847452825
75,87,-1.7353906329396804
8,72,-2.242773751782263
72,38,-0.5738858096301698
91,53,0.12371184563037274
17,43,-1.3435900117297173
78,44,-0.31298680429957343
47,80,-0.07336809037460501
44,90,0.021847747549850638
14,73,-1.343357254912081
1,99,1.2295325316040826
89,52,-0.2774027889503583
44,88,0.003828519954098955
56,6,0.08081946803341689
70,64,-0.9822174398832284
40,85,1.2229710282573745
46,21,-0.6765447577287147
41,39,-1.0552130014044032
45,93,-1.401079996847749
8,46,-2.573293247802942
29,41,-1.9795734801320726
32,98,0.26045999581781876
80,100,-2.337019692909409
65,94,-1.5963506603901938
26,63,-0.6299696116483098
49,6,-0.43052499691535395
56,48,-0.15998741612047762
22,92,0.5622984382884534
56,35,-0.29403898473642065
66,26,-0.6799410865822973
48,67,0.379306887651172
100,75,-1.4884880945486254
81,75,-1.075938507039421
33,49,-1.0001563266122826
27,99,1.1327939359724755
85,68,-1.2807591470730397
82,71,-0.7458562496460994
80,82,-2.3548094468003136
65,13,-0.9102044279139472
96,76,-1.3414407013429241
2,74,-0.554967565098285
85,31,-1.7333661208330169
4,33,-1.5339699895639223
67,50,-1.028930714889301
55,83,0.24817953970105333
15,38,-2.3973264625906063
71,100,-1.5147854087673904
83,1,0.10081176453887337
88,45,-0.8781150787794636
39,95,0.47196943579854983
25,6,-2.296651279754245
100,49,-0.7195909921418551
44,86,-0.5312247383230663
18,92,-0.10287369049984374
89,36,0.08733967395029674
7,35,-2.1407582717302116
63,46,-0.20205015641589835
22,84,-1.3614528794288148
68,34,-1.4319890737947507
96,11,0.8301827036111002
87,38,-0.41923413649794433
29,79,-1.4011949865193012
83,59,-0.43554128949893967
82,99,-1.6956409421060445
65,17,-1.242897926158724
11,54,-1.3660321932065869
70,100,-1.5068931102277587
89,27,-0.08001147517113488
59,70,-0.6210136265714108
57,19,0.33144575558286005
14,47,-1.9776093645778277
77,1,-0.6798538450557018
64,6,-0.45929703079530315
81,29,-0.3846379417491119
78,97,-2.1106233007699715
98,48,-0.829677844514212
13,16,-2.1796826690337503
53,92,-0.607359961634513
82,7,-0.7103238799756286
6,56,-1.443645454583422
15,51,-2.9898537778486833
90,76,-1.7918432850715844
24,11,-2.662617207665826
70,15,-2.4910150827320843
42,82,0.6625203821299424
88,40,-0.33501726687441696
85,88,-1.7237569450634669
